step,reward,pue,peak_outlet,violations
470,0.45978696702324495,1.0491460659535101,29.211973504528494,0
471,0.4577527509607179,1.049470498078564,29.333500424516615,0
472,0.4614231285399624,1.048985742920075,28.41186065355532,0
473,0.46018082544320293,1.049134349113594,28.765702637411447,0
474,0.45758042061031096,1.049535158779378,29.855115262649715,0
475,0.4625601249871951,1.0488157500256097,28.58357729445968,0
476,0.4678026580104927,1.0480826839790147,28.827451525943886,0
477,0.4683538827219068,1.0480042345561864,28.534337519823573,0
478,0.46432680278420285,1.0485663944315942,28.80078186323609,0
479,0.46518897039516827,1.0484560592096634,28.66658055576506,0
480,0.4680777803384426,1.0480784393231148,28.906331443622676,0
481,0.47110907765306476,1.0476958446938704,29.175342485901716,0
482,0.4691302925650446,1.0478874148699107,29.605034723391373,0
483,0.47757134802014634,1.0468393039597073,28.4648268757315,0
484,0.47567870717011174,1.0470665856597767,29.185825684842946,0
485,0.4734102605676627,1.0473154788646746,28.953065456091018,0
486,0.47190684671863403,1.047468306562732,29.94269708907833,0
487,0.4757808148103368,1.0469143703793262,30.169768984181246,0
488,0.4768829869468528,1.0467760261062942,29.847480836817006,0
489,0.48045215475450076,1.0463696904909985,29.625887789799194,0
490,0.4834229495215523,1.0460201009568955,29.893031327328124,0
491,0.48006351435711614,1.0464129712857677,29.03084307655701,0
492,0.48802279038353524,1.0455444192329295,29.61901116731542,0
493,0.4880485860430648,1.0455368279138704,30.16240623166673,0
494,0.4864660380643083,1.0457379238713833,29.11343136977417,0
495,0.4911072306977363,1.0452135386045274,29.237184065270753,0
496,0.4869253637857347,1.0456172724285304,29.65070304243553,0
497,0.49278394703612616,1.0450141059277476,29.609913792613384,0
498,0.4948209172213357,1.0447761655573287,31.763527082915193,0
499,0.48901944801649655,1.045381103967007,29.75695358665037,0
500,0.4940568874233454,1.044830225153309,29.781634470469637,0
501,0.4981075300323382,1.0444409399353236,29.811421490784657,0
502,0.49642213435747073,1.0446517312850585,29.763951491420652,0
503,0.49845235950264677,1.0444132809947064,29.904956399099465,0
504,0.4975013877749356,1.044483224450129,30.103325421018738,0
505,0.49416425300336886,1.0448474939932622,30.279265756467183,0
506,0.5010580737828145,1.044127852434371,30.012065903208672,0
507,0.5034460033040531,1.0439119933918939,30.58173919509313,0
508,0.5062799060768022,1.0436521878463958,30.161323372830005,0
509,0.5052844532664735,1.043699093467053,30.772757403241464,0
510,0.506906515397052,1.043484969205896,30.913825328432807,0
511,0.509710954640082,1.0432140907198362,30.41799188949529,0
512,0.5090619739789853,1.0432200520420294,30.547830719891383,0
513,0.5134065898726097,1.0428748202547806,31.494788851088906,0
514,0.5141989602781727,1.0428500794436546,30.520505459855016,0
515,0.5118486885909934,1.043062622818013,30.94201486082474,0
516,0.5154209382170641,1.0427841235658717,31.202383171237265,0
517,0.5120713087907767,1.0430453824184467,31.824148850379594,0
518,0.5174709752872402,1.0426520494255196,30.748383130035553,0
519,0.5161761137529981,1.0427417724940038,31.29185271093376,0
520,0.520377528710931,1.0424589425781379,31.62148721024795,0
521,0.5214131580355919,1.0423496839288162,30.91852629783097,0
522,0.522879109866738,1.0422057802665239,31.885102556454004,0
523,0.5201008742439288,1.0424542515121422,31.48090655944457,0
524,0.5268240595992281,1.042005880801544,31.519685194944685,0
525,0.5238340185912284,1.0421759628175433,30.68278238240764,0
526,0.5237525112842707,1.0422149774314586,30.876641092146784,0
527,0.5281306983640192,1.0419286032719617,31.627545378289348,0
528,0.5286210132200816,1.0419579735598368,31.140111014473497,0
529,0.5285556575226539,1.0419926849546923,31.708058527226406,0
530,0.5301552082859045,1.041899583428191,31.05422679503558,0
531,0.5336446263537521,1.041684747292496,31.528645470364566,0
532,0.5340679777056355,1.041640044588729,32.079718085801765,0
533,0.5330741015410001,1.0417337969179998,31.044431120210596,0
534,0.5357436661694259,1.0415486676611483,31.60120282950624,0
535,0.5346415655656884,1.0416068688686233,31.704468033849167,0
536,0.541713110896956,1.0411897782060882,32.08367117026881,0
537,0.539894817717583,1.0413063645648342,31.658201814359597,0
538,0.5398680073584341,1.041299985283132,31.580104726883278,0
539,0.5408544028148746,1.041215194370251,31.43688842140518,0
540,0.5434843080735112,1.0411053838529776,32.70828636797263,0
541,0.5410207501585991,1.0412384996828017,32.84784955447953,0
542,0.5000306886423784,1.0444386227152431,30.735630243705753,0
543,0.4998352160385552,1.0444315679228897,30.305157137045065,0
544,0.499632647562137,1.044446704875726,30.528849857928098,0
545,0.5015772983447337,1.0442914033105326,30.14782448811434,0
546,0.5013728623886607,1.0442922752226786,30.732973835991572,0
547,0.5058191857973707,1.0438616284052586,30.820534564644248,0
548,0.5041634530042418,1.0440510939915162,29.705167057867328,0
549,0.5063055937655935,1.043874812468813,30.752713067276872,0
550,0.5120759413997257,1.0433221172005487,31.080372016387766,0
551,0.5084755718556475,1.0436548562887051,30.478228960434716,0
552,0.51140325652419,1.0433814869516198,31.39163521311653,0
553,0.5064261359318432,1.0438277281363135,31.04818852670846,0
554,0.5106475796985822,1.0433948406028355,31.639605161930582,0
555,0.5131858219423214,1.0431503561153572,32.14460034745343,0
556,0.5112548597772254,1.0433042804455492,30.851002787723793,0
557,0.5159007109677926,1.0429425780644148,32.38102974842549,0
558,0.5167122033423148,1.0428875933153705,30.887793903874098,0
559,0.5167554771423212,1.0429050457153577,31.015105243727405,0
560,0.5169483399050634,1.0429013201898731,31.654845397088994,0
561,0.5163962084435151,1.0429435831129699,31.221388373589335,0
562,0.517762174883537,1.0427876502329259,30.2232492382725,0
563,0.5221400289668524,1.0424339420662951,30.472437220837122,0
564,0.5172294182844883,1.0428051634310234,31.58843215059816,0
565,0.5248805079659027,1.0422009840681947,30.738104278978625,0
566,0.5198694910433566,1.0425750179132869,31.283534523399247,0
567,0.5190040218834711,1.042653956233058,30.658303572389414,0
568,0.5271369541024403,1.0420320917951196,31.563071159019614,0
569,0.5275493449544618,1.0419953100910762,31.9558181610831,0
570,0.5254090331231073,1.0421539337537853,30.84327511854265,0
571,0.5267581171601414,1.042029765679717,31.659517082034252,0
572,0.5326009842226235,1.041666031554753,32.096073722044785,0
573,0.5307988655044468,1.0418122689911065,32.13369973716981,0
574,0.5309115113126939,1.0418009773746122,31.897883635246842,0
575,0.5271460032259156,1.0421019935481686,31.484463050536355,0
576,0.5328152581922175,1.041725483615565,31.74441796444154,0
577,0.5313663927486236,1.0418192145027527,31.256506016599978,0
578,0.5333572237906787,1.0416835524186425,32.41351339229778,0
579,0.5350156828643373,1.0415026342713254,31.77187381271304,0
580,0.5372476785132277,1.0412806429735444,32.35127566695961,0
581,0.5379663388022105,1.041211322395579,32.80266295115598,0
582,0.5384524043597394,1.0411831912805212,32.00800460947074,0
583,0.5343353950833443,1.0413972098333115,31.501671937146966,0
584,0.5404886486195418,1.0410087027609165,32.58669770652867,0
585,0.5397531001995717,1.0410417996008565,32.087241841021324,0
586,0.5404377490641984,1.0409425018716032,32.38131592893423,0
587,0.5406815528869676,1.0409248942260647,32.3897584132836,0
588,0.5408438330696705,1.040902333860659,33.7370261572132,0
589,0.5492328996151786,1.0404622007696427,33.45917363376608,0
590,0.5449507489752818,1.0406885020494365,32.42915370592215,0
591,0.5448475061752445,1.0406969876495114,32.53863415481468,0
592,0.5417739071185055,1.0408581857629893,33.98129346233543,0
593,0.5466983981763108,1.0405912036473783,32.535312270582,0
594,0.5484702056652478,1.0404735886695042,33.517717352968916,0
595,0.5460628199267809,1.0405883601464383,34.07693372913159,0
596,0.5487953516619571,1.0404832966760857,32.24483345153523,0
597,0.5467136449569165,1.0405967100861668,33.88479146391835,0
598,0.5507573235852623,1.0404113528294752,33.349986128321426,0
599,0.5477914447113488,1.0405291105773025,35.32759293757267,0
600,0.5511747771260657,1.0403784457478686,33.33876582557678,0
601,0.5522046399938748,1.0403187200122503,32.93566463560735,0
602,0.5530711999269938,1.0402496001460122,33.23840540187501,0
603,0.5556290325261551,1.0401339349476895,33.46897825565366,0
604,0.554974753871212,1.040110492257576,34.70280739940497,0
605,0.552008494927763,1.040207010144474,34.39055882145861,0
606,0.5583417382877938,1.0399805234244124,34.10400704999952,0
607,0.5597045430424888,1.0399509139150223,34.22266920627055,0
608,0.55721834864676,1.0400413027064799,33.987190712956405,0
609,0.5599504454996017,1.0399651090007966,32.848050859473545,0
610,0.5595704316747422,1.0399951366505158,33.176640112242936,0
611,0.5615012645652323,1.0399534708695355,34.54336747708684,0
612,0.557668295630084,1.040049408739832,33.23547102540622,0
613,0.5604572742769468,1.0399154514461064,33.924120849727444,0
614,0.5624934032364942,1.0398331935270115,35.60944888974261,0
615,0.5647914456171912,1.0397471087656176,33.86137708237034,0
616,0.5678555797130332,1.0396708405739334,34.76371138031647,0
617,0.5657582438777533,1.0397535122444934,34.059544449255895,0
618,0.5621295775064395,1.0398528449871207,33.60654045096505,0
619,0.5658010993441438,1.0397518013117124,34.61697251122798,0
620,0.5680865299465746,1.039650940106851,33.59301561288065,0
621,0.5679722511971674,1.0396254976056651,34.64207287903823,0
622,0.5668539669016155,1.039618066196769,34.756277272379776,0
623,0.5770968038599129,1.0394003922801742,37.13857417834596,0
624,0.5756481486335219,1.0394117027329564,35.13645482786252,0
625,0.574286338517952,1.039433322964096,36.07804693814428,0
626,0.5692356771997334,1.0395166456005331,33.788968972452324,0
627,0.5742858523155384,1.0394002953689232,35.755701788894214,0
628,0.5723918548159551,1.0394262903680895,34.24898532608241,0
629,0.5744591832230813,1.0393916335538371,36.018992558134826,0
630,0.5721574489617596,1.039407102076481,34.786586483348025,0
631,0.5784587531443719,1.0392684937112562,35.34055968224804,0
632,0.5772997583574478,1.0392944832851043,34.45832008305133,0
633,0.574759854125278,1.039322291749444,37.68870024947989,0
634,0.5809733699840995,1.039221260031801,35.73565020094514,0
635,0.5819934956266882,1.0392170087466235,34.423296296271445,0
636,0.5789787152484492,1.0392685695031016,35.199361585465724,0
637,0.5799885840285786,1.0392348319428428,35.80964955426079,0
638,0.5785020670344903,1.0392778659310196,36.223137304053196,0
639,0.5832826278798027,1.0392147442403945,35.132962682667724,0
640,0.5851657385709199,1.0392065228581602,36.0410802659794,0
641,0.5805713848090304,1.0392952303819392,35.48012840678575,0
642,0.5851031566247399,1.0392136867505204,35.94031551328327,0
643,0.5868668073372539,1.0391623853254923,35.50250009003542,0
644,0.5880202198287451,1.0391535603425097,35.857850289740696,0
645,0.5834035019109728,1.0391529961780543,35.98029038844851,0
646,0.5876475625048941,1.0390588749902119,37.37207052323183,0
647,0.5905614389368986,1.0390471221262028,35.72037995679024,0
648,0.5892093434064519,1.039077313187096,35.50932062150591,0
649,0.586402448782211,1.039087102435578,35.92645259430016,0
650,0.5929366057874277,1.0390387884251446,35.60015928945383,0
651,0.5895407148686831,1.0389865702626337,37.001884615819606,0
652,0.5852127755584623,1.0389944488830756,35.618248308947734,0
653,0.5939109339939389,1.0389701320121223,35.03536421120509,0
654,0.5952879680024404,1.0389640639951192,37.30837198754316,0
655,0.5951049040099062,1.0389441919801876,36.450582956313056,0
656,0.5943854596596054,1.039011080680789,36.50940753747132,0
657,0.5952341953271914,1.0390536093456175,35.909549282295664,0
658,0.5945382456544669,1.0390855086910662,35.85895690230625,0
659,0.5950482574099489,1.039111485180102,35.12118583019215,0
660,0.5959583904897569,1.0391292190204862,36.38238163093934,0
661,0.5945745951265173,1.0391148097469654,35.50082258743127,0
662,0.5972271915891252,1.0391836168217496,35.72118055896061,0
663,0.5974260593467544,1.0391878813064914,35.453263559567084,0
664,0.6019319467196881,1.039228106560624,36.518413893710466,0
665,0.6012601556673829,1.0392336886652342,36.88607254602817,0
666,0.6004651269747375,1.039263746050525,36.241107877257576,0
667,0.6017080152075169,1.0393039695849662,35.51043675475024,0
668,0.6048182140806009,1.039321571838798,36.54708192519265,0
669,0.597216810797326,1.039258378405348,35.8698557462343,0
670,0.6013602690459192,1.0392494619081616,37.18071093818655,0
671,0.6023818845155909,1.039310230968818,36.329709003774695,0
672,0.6029827190932796,1.0393185618134408,35.89788300929085,0
673,0.6037899202423722,1.0393341595152554,35.78537437688893,0
674,0.6062414500614528,1.0393490998770945,36.60513069698982,0
675,0.6084473351412563,1.0394033297174874,37.02826728060702,0
676,0.6040293017292536,1.0393413965414928,35.81654513500004,0
677,0.6089292384136384,1.0394155231727231,35.889038748889135,0
678,0.6089846846485322,1.0394106307029356,36.20020103787661,0
679,0.6098621309478172,1.0394637381043659,36.02619734745416,0
680,0.6090370452078441,1.0394479095843119,36.600289820964996,0
681,0.6057796681314812,1.0393846637370376,36.623736199640575,0
682,0.6133192549786087,1.0395354900427827,36.72978082671912,0
683,0.6109244177516885,1.039477164496623,35.55461878416459,0
684,0.6088695480492946,1.039448903901411,37.091401617673,0
685,0.6093655842654694,1.0394508314690614,36.52934821722109,0
686,0.6139638934262989,1.0395842131474022,36.64325430139358,0
687,0.6132473554428364,1.039569289114327,37.54974881543585,0
688,0.6148664602419823,1.0395450795160353,37.64770038908675,0
689,0.6164001051465513,1.0395977897068975,37.86820759642819,0
690,0.614329379464614,1.039565241070772,36.243957632235265,0
691,0.6096857574056176,1.039450485188765,37.046724305407096,0
692,0.6160055400960222,1.0395829198079556,36.7318500752651,0
693,0.6157873894325689,1.0395772211348622,36.671761362228345,0
694,0.6136570642450003,1.0395218715099994,36.15298529329576,0
695,0.6151764768250061,1.0395470463499876,37.26971346826125,0
696,0.6172827863265333,1.0395984273469332,36.151852856778234,0
697,0.61765531545659,1.0396053690868199,35.8170299424607,0
698,0.618511971532238,1.039648056935524,37.168311427770035,0
699,0.6185361264674241,1.039633747065152,36.68140216398649,0
700,0.6189964773427157,1.0396330453145686,37.420528617835245,0
701,0.6192415224386093,1.0396189551227812,37.58614812880051,0
702,0.6201226062750159,1.0396607874499681,37.260733964881936,0
703,0.6245408576437419,1.0398382847125163,36.5934541652429,0
704,0.6207172746051713,1.0397434507896572,37.22466958061331,0
705,0.622298139105243,1.0398297217895138,37.09466488268386,0
706,0.6236143877337726,1.0398352245324547,36.701677054663925,0
707,0.6173460535530807,1.0396538928938386,36.35697330066711,0
708,0.6237032911912381,1.0398614176175238,36.73621311568455,0
709,0.6228618849394062,1.0398282301211874,37.517762849571454,0
710,0.6280218988943185,1.0400102022113629,37.016773186949145,0
711,0.6232581395907201,1.0398257208185597,36.738865299020986,0
712,0.6262891616888063,1.0399856766223874,37.27488293742916,0
713,0.6230688739534308,1.0398902520931383,36.22964314853041,0
714,0.6289950235445968,1.0400759529108063,36.19123099511738,0
715,0.6269464560360689,1.0400050879278624,36.80718061709938,0
716,0.6240925384506836,1.0398789230986327,37.23369747372462,0
717,0.6293534313557436,1.0400771372885127,36.097345333429615,0
718,0.6277668405413758,1.0400563189172485,37.13868186654602,0
719,0.6314605937235753,1.0402048125528494,36.76424392157193,0
720,0.6317399947126731,1.0401660105746537,37.66558477733176,0
721,0.6328639888756352,1.0402260222487296,36.181194824314275,0
722,0.6323070685114395,1.040249862977121,36.63200890862916,0
723,0.6306010526767297,1.0401278946465404,36.49163161831637,0
724,0.6362667768754822,1.0404124462490358,37.24936598200274,0
725,0.6317534943864376,1.040235011227125,37.996063535449956,0
726,0.6345872515920408,1.0403414968159184,36.95884253790197,0
727,0.6315024445796847,1.0402271108406305,36.748271197418525,0
728,0.6353861006634824,1.0403797986730352,36.86970577715423,0
729,0.6306663116256787,1.0401393767486429,36.608270170559265,0
730,0.6362206841115241,1.040382631776952,37.91617362109262,0
731,0.6334944463608294,1.0403131072783411,36.863520715137625,0
732,0.6328571743266279,1.040259651346744,37.07294804060867,0
733,0.6323434816088274,1.0402670367823454,37.53508846065359,0
734,0.6332784010279144,1.0403771979441712,36.371288136715634,0
735,0.6353630843180453,1.0404858313639092,37.722591926908336,0
736,0.6359950442691948,1.0405799114616103,37.250691544417066,0
737,0.6357187604446763,1.0406144791106473,36.86337394352842,0
738,0.6377122799881523,1.0407094400236954,37.476178203964956,0
739,0.6382651766203813,1.0407916467592373,37.303191673117766,0
740,0.6353592677075307,1.0406514645849385,37.367515593722686,0
741,0.5122931231755703,1.0409198106645148,38.42921323830724,0
742,0.6388135090731737,1.0407629818536526,37.76447355856092,0
743,0.6367661869720271,1.0405816260559457,37.733558960589654,0
744,0.6408912705937642,1.0408454588124718,37.13224983823126,0
745,0.6425230087796989,1.040931982440602,37.31241236609762,0
746,0.4782742891106696,1.0408064428140649,38.53750496494099,0
747,0.63986919634336,1.0408356073132798,37.53318540084401,0
748,0.37885839642000824,1.0409675843808963,38.877006037965145,0
749,0.6387665184748769,1.0408593156622417,38.005192745646674,0
750,0.6462098845839712,1.0412142308320576,37.69888315276044,0
751,0.6437758579992062,1.0410022840015876,37.96739859091073,0
752,0.5651564345835718,1.0409370317148727,38.25876349852997,0
753,0.2894793922186572,1.0412810505695063,39.1977769416553,0
754,0.6449701673437163,1.0410436653125674,37.97512717939738,0
755,0.5489925333816144,1.0409411255205334,38.3139130128604,0
756,0.6441454699903391,1.041013060019322,37.54370205818897,0
757,0.5382043205705054,1.0411172374203186,38.35792353573112,0
758,0.5039492956346742,1.0408641868071822,38.458412036539116,0
759,0.33948760611306394,1.04113767610424,39.02545851944939,0
760,0.6462820784232255,1.041109843153549,37.940145771816745,0
761,0.2482015644062761,1.0410361114818205,39.324061266176045,0
762,0.6471353174335052,1.0411453651329896,37.70955603001114,0
763,0.6457072780963634,1.0410554438072732,37.829752615962555,0
764,0.6466299387923471,1.0411161224153058,37.46839930387193,0
765,0.6440615450116509,1.0409129099766983,37.53840551981581,0
766,0.6452160198257606,1.0409699603484788,37.90453588691176,0
767,0.42772895242852094,1.0408948984570543,38.72073866114317,0
768,0.37634940201343386,1.0413367040436459,38.912727486549144,0
769,0.5219634611224764,1.041144785638312,38.419010486861225,0
770,0.5782438341085565,1.041257117050952,38.23881535788656,0
771,0.4652742512303355,1.041187291486266,38.61130701008844,0
772,0.5405816763489109,1.0412555176278195,38.363798549457265,0
773,0.650375234685682,1.041285530628636,37.838070357195946,0
774,0.2765297624103528,1.0412225643422512,39.24136651806174,0
775,0.5242892716381395,1.0412021894455479,38.41368211213029,0
776,0.6517537776913657,1.0414064446172686,37.98206833142484,0
777,0.6521762635755057,1.0414594728489885,37.53632910019631,0
778,0.479042629356236,1.0414898964747707,38.57723140802126,0
779,0.33312051326698666,1.0413853487070972,39.058619374598216,0
780,0.5720564033222478,1.0413952263807897,38.26461994495786,0
781,0.47867770039249224,1.041247916385058,38.56706113804993,0
782,0.6441989434460589,1.041424822780298,38.023192150545974,0
783,0.6476778435918069,1.0411843128163862,37.60440400139375,0
784,0.43242827561930663,1.0412944281776244,38.72439170097294,0
785,0.24370072921976055,1.041659087352181,39.37003909034716,0
786,0.34521634659114103,1.0413639916970905,39.01799219186771,0
787,0.5270718143448008,1.041480798734695,38.41946595429284,0
788,0.21988181500834125,1.041529832276057,39.445727562845434,0
789,0.5100870996249739,1.0412321133246563,38.46273947904233,0
790,0.2202319835482061,1.0413172661208976,39.43367127797115,0
791,0.5829980200867618,1.0415238135674034,38.23283024376512,0
792,0.2051360928494645,1.0415581331782422,39.49720280187138,0
793,0.5391715061351171,1.0414594968919746,38.379945818062986,0
794,0.40220473816540153,1.041511349657808,38.83866195668565,0
795,0.40241977123854766,1.0413283539150764,38.827750172679714,0
796,0.11164672545940524,1.041778729230444,39.818373033084576,0
797,0.3664240518044754,1.041681998577527,38.96529316302254,0
798,0.07229393134972328,1.0414406724909122,39.935585774682735,0
799,0.43617402043621734,1.0416052698060092,38.73118448220259,0
800,-4.976932969217878,1.0416339923450197,40.10964991015123,1
801,0.42862264464315036,1.041216306633812,38.737787340133146,0
802,0.12149253951989014,1.0414134554224463,39.77357910922962,0
803,0.3664508216334129,1.0412991495635957,38.952488678615964,0
804,0.10484440606626189,1.041605548320498,39.838379399244964,0
805,-5.230115872014696,1.0412520086545216,40.93564289229145,1
806,0.1927264803742823,1.041815300996528,39.550466230424846,0
807,0.4509000433442148,1.0415319900108098,38.67739320550127,0
808,-5.343982012680772,1.0416092010625253,41.328714707165034,1
809,0.33312492927410015,1.0417256865897164,39.07358742477014,0
810,0.37162436575290436,1.041484262091957,38.93577501067039,0
811,-10.211506292089759,1.0415315565204288,40.88171837943182,2
812,0.24408785716424203,1.0416129182783909,39.368705612321875,0
813,0.22439148800056563,1.0418211579728756,39.44016311004332,0
814,0.3566201598592404,1.0420211642157882,39.009054193442886,0
815,0.27872307157193155,1.0419001259801137,39.26455955146004,0
816,0.25156389781307537,1.0421532182518902,39.36448497686993,0
817,0.17429949320712157,1.041798421030331,39.60474765425904,0
818,0.4702208472433489,1.0419036608678691,38.62299774107572,0
819,0.2827486327482163,1.0417997947778639,39.246511566209506,0
820,0.17733766470113993,1.0416476604980647,39.59093501683276,0
821,0.4012258789225112,1.0420730601859063,38.86210863661512,0
822,-5.183388305401263,1.0419647122155415,40.80606649764498,1
823,0.2894077613074041,1.0416782078725675,39.21872044918771,0
824,0.45459720598995623,1.0418435560106434,38.67503672001574,0
825,0.4226611280343944,1.04166380895926,38.77350322495325,0
826,0.14582939818528495,1.0420689854376644,39.71465036365294,0
827,0.5336383314875308,1.0419235971973309,38.41461289971268,0
828,0.2344396300954939,1.041842705161367,39.40826339107941,0
829,0.3434063747547576,1.0416595677754636,39.037532804525036,0
830,0.3126237050810249,1.0418121398287803,39.14648741668195,0
831,0.366527679007894,1.0419853919821809,38.97520208333672,0
832,0.2999501861379993,1.0421113962502133,39.20290038578965,0
833,0.07242116740096805,1.0421282027512702,39.960535770744656,0
834,0.3265871802943753,1.0419689751981678,39.10699777368847,0
835,0.24307716144200164,1.042115542909441,39.390893557010926,0
836,0.07950813124663525,1.0417662126156837,39.922242541485076,0
837,0.4844775462195522,1.042007051435524,38.584183093542286,0
838,0.4704514779421761,1.0418000595605874,38.621254974258434,0
839,0.09849898743486618,1.0419342491126709,39.86509629336266,0
840,0.3411490590564909,1.041956194323659,39.0583328126056,0
841,0.3173694179947623,1.0420062398147556,39.14044487365953,0
842,0.6010498333083623,1.041823844209888,38.18737081528898,0
843,0.5863671524550499,1.0417916147638122,38.234593467210146,0
844,0.656314809932141,1.041760380135718,37.71623444307556,0
845,0.433558845952942,1.0419005251253863,38.74821297161455,0
846,-5.005589531717908,1.041819720367992,40.20818557177971,1
847,0.5193905132833164,1.0418806975310166,38.461163793170584,0
848,0.657494671893209,1.041884656213582,37.31485960579814,0
849,0.20641873921422177,1.0420772757992918,39.513128742953775,0
850,0.5608828864280208,1.0418644034387468,38.32241970617535,0
851,0.2712348764242837,1.0415603094322614,39.273616562865286,0
852,0.5846046982403243,1.0420081133983679,38.24971748353497,0
853,0.5476518834720822,1.041844791135061,38.36475906986796,0
854,0.6618086783202689,1.0421866433594622,37.47394567652721,0
855,0.6158171951129422,1.0420245932104948,38.14593836093937,0
856,0.11486521982430509,1.042158669564083,39.82268815131218,0
857,0.6594231015897988,1.0419577968204026,37.377519536502646,0
858,0.5658934899739285,1.0419266079903922,38.31037735343625,0
859,0.5786561167465244,1.041996020465631,38.2706562434022,0
860,0.43019731995390986,1.0418160439463773,38.75856219357634,0
861,0.21639946279180272,1.041609045726972,39.46256671448237,0
862,0.6530652475383506,1.041439504923299,36.963758288394004,0
863,0.6546034084147611,1.041547183170478,37.92161956875673,0
864,0.12417085776799619,1.041843486215215,39.77991466374799,0
865,0.1282115306550109,1.0416755865792953,39.76023558685114,0
866,0.47024278698783706,1.0419478624209284,38.63342427267233,0
867,0.656100935459403,1.041646129081194,37.90431911174333,0
868,0.6555384343647384,1.0415611312705233,37.586935526230306,0
869,0.5677905786092647,1.041630843192527,38.29233666598157,0
870,0.5606925799454066,1.0416762999005242,38.318394233681104,0
871,0.4291684543313359,1.0414566729006252,38.74517403072784,0
872,0.43108748901814087,1.0417611254125547,38.75400649425194,0
873,0.44086837897134257,1.0419063461043805,38.72779149325489,0
874,0.6530333084258934,1.0414213831482133,37.519710865342034,0
875,0.38691899744994845,1.0417645936203919,38.90333568579952,0
876,0.19774563104182108,1.0412943521173177,39.5140106429984,0
877,0.4079311974547585,1.0412400157758777,38.81157598219101,0
878,0.6538809595169294,1.0414320809661413,37.85423568923033,0
879,0.42549861534237365,1.0414699640779945,38.7621513420621,0
880,0.5893899139095532,1.0413692352359492,38.21126156157491,0
881,0.3170050817007973,1.0415386336898986,39.126695338180845,0
882,0.2550747040355589,1.0415678641742998,39.33324787959097,0
883,0.44378474736715334,1.0413928136791757,38.695406152644196,0
884,0.40282350272315054,1.0415963541563524,38.84071106732891,0
885,0.5588922790077705,1.0414344847119243,38.313001595454224,0
886,0.652468302906591,1.041409394186818,37.974405167362335,0
887,0.6528436823025401,1.0414586353949198,37.7453617975222,0
888,0.6439973789183698,1.0414100205092063,38.02618536942342,0
889,0.6111495733899208,1.0416687058343133,38.14713357897641,0
890,0.48114547211937525,1.0413122418666863,38.56500135649094,0
891,0.41651709123760616,1.0416200482312334,38.79549628215592,0
892,0.5389123329322382,1.0416342347797696,38.387495165592924,0
893,0.5445479067474271,1.0416348624775469,38.369255540046,0
894,0.6537695120189955,1.0415819013167926,38.00165179107536,0
895,0.620747027232327,1.041454581675063,38.10594893976714,0
896,0.5206804355918038,1.0414798396620801,38.43971881525719,0
897,0.6583430671426547,1.0419198657146906,37.387541851983784,0
898,0.5855002233167376,1.0412711958675442,38.2122672624983,0
899,0.3820914480001197,1.0415086977716557,38.90402734371351,0
900,0.634765509987853,1.041367616251799,38.05566227295416,0
901,0.5193603863085856,1.0413068269603598,38.43712733403745,0
902,0.6508357575770412,1.0412984848459177,37.55111966208699,0
903,0.5726123199535852,1.0415525423177658,38.272278029625106,0
904,0.6500180286264117,1.0412639427471766,37.4229246609092,0
905,0.6461531851733584,1.0410636296532834,37.780230764546616,0
906,0.6492891644010084,1.0412396711979834,37.21464383261328,0
907,0.6493294264154463,1.0412231471691074,37.84815682931254,0
908,0.5783121861456112,1.041356391729832,38.24209539329824,0
909,0.6478182744349713,1.0412034511300576,37.510722164421864,0
910,0.645688404936426,1.041335235783563,38.01207325723931,0
911,0.5141268651809909,1.0414520919383625,38.45673029616609,0
912,0.5896304103337312,1.0413041347590235,38.197828407622524,0
913,0.646621468810946,1.041141062378108,37.794087415475325,0
914,0.647130006873186,1.0412156947385411,38.00264048585848,0
915,0.4802740864389713,1.0411036206295021,38.55480034415426,0
916,0.6186843482590484,1.0413654619465629,38.1047864025589,0
917,0.6469810771441197,1.0411998457117606,37.26104250628886,0
918,0.2910318869156549,1.0410864713647723,39.18097959133986,0
919,0.6441203889996605,1.041047222000679,37.383527018940356,0
920,0.6446297258366798,1.0410665483266406,37.83083059486476,0
921,0.6482846462458248,1.0412927075083505,37.78780608975822,0
922,0.319229812823999,1.0410612751631785,39.08688183198137,0
923,0.5425813987266226,1.0410174843647277,38.34087286363671,0
924,0.4291895337397347,1.0409914534537892,38.71958579844457,0
925,0.6086154685230651,1.0409083283967482,38.1160445575952,0
926,0.6464947138422869,1.0411045723154264,37.7098926812557,0
927,0.39430491315455163,1.0409197545484754,38.83203736523737,0
928,0.6333655603380283,1.0410781113390957,38.04339794664141,0
929,0.60624595737926,1.04107263582177,38.13240241569952,0
930,0.4654521586871502,1.0408795788068657,38.58939017303139,0
931,0.5521638488235591,1.0407434506596345,38.29014808615541,0
932,0.41069692093375804,1.040910899948461,38.77247876364004,0
933,0.6390222462642398,1.0407295074715204,36.90507154941868,0
934,0.22653483320463808,1.0408753593913214,39.382674956999004,0
935,0.40026174010698323,1.0409834127683968,38.81266517836273,0
936,0.546343297622451,1.0408406797287038,38.31650454171066,0
937,0.6393910073441921,1.0406959853116158,36.75726648815719,0
938,0.22459025720899278,1.040799832334993,39.3904127554117,0
939,0.6393638143858259,1.0406443712283482,37.63832009757212,0
