timestamp,minute,it_load_kw,ups_efficiency,ups_loss_kw,cooling_infra_kw,total_facility_kw,pue
2025-06-15 13:21:00+00:00,801,6742.7300000000005,0.9672417607355,228.3606556317036,56.0,7027.090655631704,1.0421729263416604
2025-06-15 13:22:00+00:00,802,6728.469999999999,0.9673466572955,227.12337415958245,56.0,7011.593374159582,1.0420784181484917
2025-06-15 13:23:00+00:00,803,6771.610000000001,0.9670230900394999,230.92186273287462,56.0,7058.531862732875,1.0423712917213004
2025-06-15 13:24:00+00:00,804,6712.03,0.9674650663955,225.71920990906347,56.0,6993.749209909063,1.0419722810996173
2025-06-15 13:25:00+00:00,805,6787.74,0.9668973284619999,232.3848883342689,56.0,7076.124888334269,1.0424861424176926
2025-06-15 13:26:00+00:00,806,6748.84,0.967196193272,228.89631342452503,56.0,7033.736313424525,1.0422141158220561
2025-06-15 13:27:00+00:00,807,6754.37,0.9671546295155,229.3839870781867,56.0,7039.753987078187,1.0422517550975423
2025-06-15 13:28:00+00:00,808,6760.64,0.967107133952,229.9402187325686,56.0,7046.580218732569,1.0422948446792861
2025-06-15 13:29:00+00:00,809,6730.99,0.9673282680995,227.34071561560722,56.0,7014.330715615607,1.0420949541769646
2025-06-15 13:30:00+00:00,810,6737.75,0.9672786246874999,227.926515571482,56.0,7021.676515571482,1.0421396631770965
2025-06-15 13:31:00+00:00,811,6755.06,0.9671494219819999,229.4450273169905,56.0,7040.505027316991,1.0422564754890393
2025-06-15 13:32:00+00:00,812,6773.51,0.9670084113995,231.09297982005955,56.0,7060.60297982006,1.042384669074093
2025-06-15 13:33:00+00:00,813,6803.470000000001,0.9667721797955,233.83428138626095,56.0,7093.304281386262,1.0426009494252582
2025-06-15 13:34:00+00:00,814,6790.41,0.9668762601595,232.62932757623548,56.0,7079.039327576235,1.042505434513709
2025-06-15 13:35:00+00:00,815,6819.86,0.966639147902,235.36843224575478,56.0,7111.228432245754,1.0427235210467305
2025-06-15 13:36:00+00:00,816,6766.23,0.9670644579355,230.43908909528454,56.0,7052.669089095284,1.0423336317410559
2025-06-15 13:37:00+00:00,817,6780.719999999999,0.966952381408,231.74527789346666,56.0,7068.465277893466,1.0424358000173237
2025-06-15 13:38:00+00:00,818,6776.02,0.966988964798,231.31953196196264,56.0,7063.339531961963,1.0424024031750145
2025-06-15 13:39:00+00:00,819,6754.42,0.967154252318,229.38840885673835,56.0,7039.808408856738,1.0422520969760154
2025-06-15 13:40:00+00:00,820,6808.950000000001,0.9667279994875,234.34449815220887,56.0,7099.29449815221,1.0426415964505846
2025-06-15 13:41:00+00:00,821,6794.139999999999,0.9668467083019999,232.97189029338097,56.0,7083.11189029338,1.0425325192435513
2025-06-15 13:42:00+00:00,822,6758.629999999999,0.9671224026155,229.76152285363514,56.0,7044.391522853634,1.0422809834024995
2025-06-15 13:43:00+00:00,823,6780.299999999999,0.96695565955,231.7071515537782,56.0,7068.0071515537775,1.042432805562258
2025-06-15 13:44:00+00:00,824,6755.4400000000005,0.967146552032,229.47866181670815,56.0,7040.918661816709,1.0422590773978762
2025-06-15 13:45:00+00:00,825,6812.59,0.9666984874594999,234.6849139223359,56.0,7103.274913922336,1.0426687814652482
2025-06-15 13:46:00+00:00,826,6789.84,0.966880763872,232.5770897859229,56.0,7078.417089785923,1.042501309277674
2025-06-15 13:47:00+00:00,827,6778.4,0.9669704672,231.53487384140863,56.0,7065.934873841408,1.0424192838784092
2025-06-15 13:48:00+00:00,828,6754.960000000001,0.967150176992,229.43617827405433,56.0,7040.396178274055,1.0422557910445145
2025-06-15 13:49:00+00:00,829,6774.76,0.9669987347119999,231.20573377908113,56.0,7061.965733779081,1.0423934919877724
2025-06-15 13:50:00+00:00,830,6800.8099999999995,0.9667935167195,233.58760650892782,56.0,7090.397606508927,1.0425813405328084
2025-06-15 13:51:00+00:00,831,6818.76,0.966648160312,235.26470098235586,56.0,7110.024700982356,1.042715200561738
2025-06-15 13:52:00+00:00,832,6816.459999999999,0.966666965342,235.04816609149748,56.0,7107.508166091497,1.0426978469897128
2025-06-15 13:53:00+00:00,833,6796.71,0.9668262658794999,233.20865225877697,56.0,7085.918652258777,1.0425512714620422
2025-06-15 13:54:00+00:00,834,6814.030000000001,0.9666867757955,234.81991769194337,56.0,7104.849917691944,1.0426795769452062
2025-06-15 13:55:00+00:00,835,6770.639999999999,0.967030569952,230.83462798003438,56.0,7057.474627980034,1.0423644778012173
2025-06-15 13:56:00+00:00,836,6807.360000000001,0.966740849152,234.19617916760217,56.0,7097.556179167603,1.0426297682460752
2025-06-15 13:57:00+00:00,837,6777.280000000001,0.966979179008,231.43347297533728,56.0,7064.713472975338,1.042411332123704
2025-06-15 13:58:00+00:00,838,6789.95,0.9668798949874999,232.58716847404503,56.0,7078.537168474045,1.0425021050926804
2025-06-15 13:59:00+00:00,839,6796.27,0.9668297704355,233.1680746454258,56.0,7085.438074645426,1.042548055719597
2025-06-15 14:00:00+00:00,840,6805.0599999999995,0.966759391982,233.98203718012883,56.0,7095.042037180128,1.0426127083640893
2025-06-15 14:01:00+00:00,841,6781.73,0.9669444910355,231.83702775921665,56.0,7069.567027759216,1.0424430090491978
2025-06-15 14:02:00+00:00,842,6776.41,0.9669859375595,231.3547841523423,56.0,7063.764784152342,1.0424051649992168
2025-06-15 14:03:00+00:00,843,6771.95,0.9670204659875,230.95245986121245,56.0,7058.902459861212,1.0423736825967724
2025-06-15 14:04:00+00:00,844,6789.73,0.9668816326355,232.5670121924195,56.0,7078.297012192419,1.042500513598099
2025-06-15 14:05:00+00:00,845,6777.76,0.966975446912,231.47691666062838,56.0,7065.236916660629,1.042414738300062
2025-06-15 14:06:00+00:00,846,6786.8,0.9669047288,232.29898447070264,56.0,7075.098984470703,1.0424793694334153
2025-06-15 14:07:00+00:00,847,6784.37,0.9669238185155,232.07728373318605,56.0,7072.447283733186,1.0424619063720266
2025-06-15 14:08:00+00:00,848,6813.960000000001,0.966687345592,234.81335062985272,56.0,7104.773350629854,1.042679051627813
2025-06-15 14:09:00+00:00,849,6785.41,0.9669156556595,232.17210272425928,56.0,7073.582102724259,1.0424693721859488
2025-06-15 14:10:00+00:00,850,6741.0,0.967254595,228.20959057320397,56.0,7025.209590573204,1.0421613396488953
2025-06-15 14:11:00+00:00,851,6805.24,0.966757942712,233.99877874701997,56.0,7095.23877874702,1.0426140413485814
2025-06-15 14:12:00+00:00,852,6780.02,0.966957843998,231.6817428259501,56.0,7067.7017428259505,1.0424308103554194
2025-06-15 14:13:00+00:00,853,6829.02,0.966563629198,236.2365373956145,56.0,7121.256537395615,1.042793334533449
2025-06-15 14:14:00+00:00,854,6806.110000000001,0.9667509333395,234.07973789793596,56.0,7096.1897378979365,1.0426204892218809
2025-06-15 14:15:00+00:00,855,6827.51,0.9665761359995,236.09290277591936,56.0,7119.60290277592,1.0427817612535053
2025-06-15 14:16:00+00:00,856,6804.02,0.966767759198,233.88536585994552,56.0,7093.905365859946,1.0426050137800809
2025-06-15 14:17:00+00:00,857,6799.700000000001,0.9668023995499999,233.48486090325605,56.0,7089.184860903257,1.0425731813025951
2025-06-15 14:18:00+00:00,858,6808.51,0.9667315578994999,234.3034308488177,56.0,7098.813430848818,1.0426383204032625
2025-06-15 14:19:00+00:00,859,6786.74,0.9669052008619999,232.29350395632719,56.0,7075.033503956327,1.0424789374510188
2025-06-15 14:20:00+00:00,860,6759.74,0.967113975662,229.86016100779125,56.0,7045.600161007791,1.0422886325521088
2025-06-15 14:21:00+00:00,861,6737.85,0.9672778868874999,227.93521161173976,56.0,7021.78521161174,1.0421403283854256
2025-06-15 14:22:00+00:00,862,6753.77,0.9671591539355,229.33094312606772,56.0,7039.100943126068,1.0422476547359576
2025-06-15 14:23:00+00:00,863,6790.670000000001,0.9668742047555,232.65316510316097,56.0,7079.323165103162,1.0425073174080262
2025-06-15 14:24:00+00:00,864,6771.2,0.9670262528,230.88498000355412,56.0,7058.084980003554,1.0423684103266118
2025-06-15 14:25:00+00:00,865,6812.44,0.966699706232,234.67086191751696,56.0,7103.110861917517,1.0426676582718553
2025-06-15 14:26:00+00:00,866,6769.24,0.967041349112,230.70887107563158,56.0,7055.948871075631,1.0423546618343613
2025-06-15 14:27:00+00:00,867,6763.1900000000005,0.9670877051194999,230.1674423472732,56.0,7049.357442347274,1.0423124948947573
2025-06-15 14:28:00+00:00,868,6763.07,0.9670886208755,230.15673642611,56.0,7049.22673642611,1.0423116626659357
2025-06-15 14:29:00+00:00,869,6770.49,0.9670317257994999,230.82114561153867,56.0,7057.311145611538,1.0423634250418417
2025-06-15 14:30:00+00:00,870,6734.49,0.9673026221995,227.64350966297116,56.0,7018.133509662971,1.0421180385839122
2025-06-15 14:31:00+00:00,871,6781.700000000001,0.96694472555,231.83430119033528,56.0,7069.534301190336,1.0424427947550519
2025-06-15 14:32:00+00:00,872,6801.59,0.9667872673594999,233.6598730941896,56.0,7091.24987309419,1.0425870822990198
